danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.596,0.58,-9.72,0.0446,0.256,0.0,0.1,0.884,107.182,7fu3Tv5rcoGD1PZV7s57WW,202573,2
0.697,0.676,-10.742,0.0402,0.706,0.0,0.0824,0.852,148.072,1O0xeZrBDbq7HPREdmYUYK,182240,2
0.565,0.645,-12.923,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,1ZhrREyOOeFV6TxDOyiPwu,170173,2
0.694,0.719,-12.734,0.048,0.47,0.00121,0.44,0.972,126.212,67hbP9PFQZrb4XZc3TzB0s,220733,2
0.836,0.626,-10.143,0.0335,0.0943,0.742,0.153,0.898,114.657,58r4JuwHhXLAkttkaUZfLw,307947,3
0.821,0.721,-10.401,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,687YZan9Gol1UVvbpUSO6Y,252373,2
0.726,0.696,-8.017,0.0333,0.00114,0.0771,0.0563,0.41,114.691,41AE8ODX2JETBCa6muhSLY,252187,5
0.665,0.532,-10.793,0.0277,0.0889,0.0109,0.296,0.81,117.955,6UXXeFqMBGiqjkzQzkMT3E,303333,2
0.571,0.818,-8.277,0.0337,0.00706,0.000181,0.0877,0.773,141.464,2dpO3NteNWUDL2S9e0t0Mi,239213,2
0.639,0.893,-6.509,0.036,0.289,0.00816,0.222,0.966,126.143,5jkFvD4UJrmdoezzT1FRoP,351573,2
0.676,0.692,-13.093,0.052,0.668,0.00915,0.13,0.799,102.516,0RgcOUQg4qYAEt9RIdf3oB,170160,1
0.481,0.826,-6.974,0.0851,0.182,0.00352,0.324,0.819,118.679,6RANU8AS5ICU5PEHh8BYtH,394267,5
0.68,0.678,-11.548,0.0754,0.103,0.00828,0.204,0.251,131.165,7o7E1nrHWncYY7PY94gCiX,252773,5
0.662,0.788,-5.544,0.0635,0.0812,0.141,0.0351,0.929,116.499,0nlZjTPzW6S9JIESuGfImT,315640,2
0.797,0.559,-11.086,0.032,0.0521,0.000232,0.138,0.932,116.97,2MaLglXXcouyoh03rUROQ2,240333,2
0.589,0.501,-11.665,0.031,0.168,0.0,0.0741,0.969,131.064,5YwgJ6lpZ3SiAQwBEpjqey,175867,2
0.598,0.676,-9.211,0.0279,0.13,0.225,0.112,0.805,114.169,5MMnwYs0hIxkENRsbkWJ2G,340742,2
0.51,0.876,-9.101,0.161,0.212,0.0,0.248,0.624,119.702,5JnHzjo25FY1fMQMQVOawB,174147,2
0.71,0.314,-10.666,0.082,0.000292,0.785,0.0857,0.401,129.124,5F40csF5DtKOGfEg8vuz1d,193253,3
0.732,0.803,-10.817,0.202,0.228,0.0,0.659,0.776,111.13,5CyZPkmTBmq61SunRDysna,179573,0
0.728,0.878,-6.926,0.0564,0.176,0.856,0.61,0.911,126.59,0LoQuiekvzqx7n8flgEKzF,262613,3
0.808,0.85,-8.772,0.0868,0.115,0.000109,0.316,0.717,106.855,3K0SJUQNbOkUprTFcwwAKN,186533,2
0.629,0.851,-11.182,0.0294,0.0309,0.303,0.0947,0.961,130.7,0RnCUYXa7jhgTXtiMXF2PQ,400116,2
0.551,0.62,-11.464,0.0348,0.64,0.00147,0.559,0.834,127.495,0P6fEgTn3cxLLyYTJYoYGj,204107,0
0.789,0.494,-13.702,0.0456,0.0923,0.000408,0.144,0.826,104.593,0I2ELF6uHlL4ABu9aFiou7,175240,2
0.857,0.7,-14.506,0.0358,0.00387,0.0164,0.411,0.973,120.529,1ibRqifchaAfeNdQGpbRVW,295107,2
0.664,0.547,-11.594,0.0281,0.139,1.79e-06,0.239,0.964,132.943,74jZhGv0fdLaf9q8AZZ15k,172733,2
0.305,0.849,-4.892,0.0999,0.548,0.000134,0.0995,0.555,134.287,75GQIYnRaBg7ndHxhfYuQy,205347,5
0.59,0.671,-12.484,0.154,0.0939,0.0,0.248,0.736,109.333,4ZEEcEMGjkWOfZNBcIB9yE,200267,2
0.808,0.83,-3.995,0.0283,0.613,0.0112,0.198,0.909,102.8,72PoJMDfdaw9gGECgA9kTZ,156200,2
0.745,0.656,-6.393,0.0405,0.188,0.00337,0.0941,0.858,105.318,3RTUfvRgq3pYTf7XY0FIcS,152453,2
0.7,0.816,-9.711,0.044,0.00115,0.00123,0.0901,0.838,113.244,5WwRKYnVy9dekqXAGPbAvU,375400,2
0.719,0.732,-9.227,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,68MSCSP7Y6PnzXcW1IlN7G,213200,2
0.677,0.703,-9.344,0.0344,0.143,6.96e-05,0.514,0.962,99.419,5jWI1xNxABzDRFTnD2yp8L,183693,0
0.539,0.806,-6.218,0.0642,0.592,0.0,0.189,0.529,83.466,557cxXIeiwh03kI2F2jKdh,210973,1
0.821,0.365,-12.118,0.0676,0.249,0.0,0.0883,0.85,109.638,6X1D6qbVmK48uoOD9nIvVV,205733,2
0.704,0.852,-6.521,0.0302,0.0283,0.352,0.625,0.96,122.969,4T5Y25pWs2pVZVcFIqFuf8,256453,0
0.472,0.71,-8.852,0.0599,0.278,1.36e-06,0.103,0.527,120.052,4vYauy3ABO65vTXggGYaZg,363973,5
0.705,0.581,-11.379,0.0455,0.607,1.52e-05,0.117,0.967,163.24,5yrsBzgHkfu2idkl2ILQis,184640,2
0.863,0.726,-6.649,0.0494,0.415,0.0299,0.0735,0.93,132.574,5o89Bf80t8ko3uNXJkYoVs,346133,2
0.865,0.652,-9.046,0.143,0.566,0.000919,0.0833,0.829,90.081,6uqTETWok9npbL4c9cuLVh,169533,2
0.811,0.545,-12.969,0.0579,0.155,0.0853,0.156,0.734,105.911,4t0Pj3iBnSCZv5pDEPNmzG,222267,2
0.692,0.653,-5.715,0.0392,0.49,0.00656,0.455,0.901,148.017,6208B8Utmd2fTqgGMjeNr6,192267,2
0.717,0.665,-9.503,0.0523,0.0659,0.0,0.326,0.774,105.693,4XRkQloZFcRrCONN7ZQ49Y,348067,2
0.613,0.82,-10.175,0.0737,0.181,1.45e-06,0.049,0.465,115.125,1hRDHWWealh2Pk3fnpIe75,290160,5
0.668,0.815,-8.998,0.0833,0.0326,0.00102,0.0498,0.785,117.809,6rhVKeUhQTGLIRmQOfc9Wo,628547,5
0.838,0.757,-5.399,0.0927,0.059,0.0119,0.0271,0.602,124.65,3wtMkvedoWMQ3XTKv7tqcZ,251333,2
0.751,0.714,-11.614,0.0374,0.317,0.0,0.639,0.935,124.379,0KpMY3D2G8253VTZbDBUmA,186093,0
0.527,0.725,-9.405,0.0287,0.336,0.0,0.221,0.94,143.162,4Zz1ctRTK04dytKiFuavBX,180840,2
0.667,0.66,-8.819,0.0348,0.117,0.000805,0.0707,0.905,133.866,45JKOZUyOFoLhmEltJFEeW,232994,2
0.586,0.86,-6.752,0.0584,0.0372,0.00109,0.1,0.943,132.865,40tnCfx2mTtHozyaRDcYC5,224933,2
0.623,0.824,-8.971,0.0479,0.0195,0.13,0.0491,0.574,111.356,6igsoAR6Co9u7Rq3U7mlOD,279933,5
0.344,0.769,-9.112,0.0606,0.261,0.000122,0.335,0.923,126.318,46pW0poQYEb2bVaqozGO59,334387,0
0.8,0.608,-9.777,0.111,0.0711,0.000361,0.0466,0.842,113.196,5rc28C9Ym7zIAypx3QGcnv,296027,2
0.593,0.607,-9.886,0.0283,0.147,0.0,0.128,0.953,128.365,4Dq749x2QP6OXTURJ9GGY8,181800,2
0.725,0.959,-6.994,0.0472,0.0725,0.0,0.14,0.755,127.323,4mjFMScEvHeM72791mXRCW,339947,2
0.631,0.563,-12.135,0.0552,0.398,0.0,0.0733,0.947,117.963,17VWTx7LD7liGlpnlGhUbn,237120,2
0.629,0.615,-10.972,0.0433,0.169,7.23e-05,0.132,0.673,118.805,4NTSDu34al733aIuUWVJHo,303640,5
0.606,0.486,-13.553,0.041,0.0111,0.00145,0.0757,0.809,87.567,1QR3Wcba5NBidmxEE8DW3w,431507,1
0.674,0.711,-15.581,0.0423,0.031,0.691,0.0925,0.961,126.696,1vCBk33l9HaWp5FOnhSGxk,355173,3
0.628,0.931,-9.973,0.0968,0.000689,0.00146,0.0997,0.144,119.976,2BkXpZSvPoUDMLI2Xw9kAL,200653,5
0.649,0.584,-10.518,0.0674,0.256,0.0,0.199,0.75,144.972,5F4ksIKmuXEtgBf6SfEQRr,213453,2
0.774,0.698,-7.5,0.0481,0.157,0.00027,0.0684,0.969,122.325,5W5FVsgGCe3T9nIMkiXqNo,203867,2
0.618,0.602,-12.244,0.0373,0.463,1.02e-06,0.856,0.909,109.215,074AR1n9TLRFUPJqYSvA7r,178067,0
0.699,0.604,-13.404,0.0359,0.0185,0.073,0.0868,0.96,114.226,7ooheiWgbyNtGOBTPbjNoq,413587,2
0.722,0.778,-7.931,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,5gQCUf4lfy6GpuhdPzxQ6B,202000,2
0.553,0.839,-5.844,0.116,0.153,6e-05,0.13,0.673,121.819,2rBBhFXtuMoGuwYTSDpAdF,217733,2
0.666,0.583,-13.698,0.0284,4.53e-05,0.286,0.0772,0.746,114.851,3O48gtvD20jxiNtT7tWr4C,209907,2
0.585,0.619,-12.923,0.0324,0.0405,3.48e-05,0.326,0.933,122.872,4PMx9RSiKlgry322H27rrZ,265840,2
0.719,0.703,-8.306,0.0545,0.231,9e-05,0.129,0.776,123.173,2qh2VGAOYFXLsMbdATRf6w,208333,2
0.749,0.752,-10.3,0.126,0.0108,0.0954,0.235,0.887,104.7,7rvGZDlfqCjY9EWEUg3Xs6,193573,2
0.611,0.882,-3.18,0.028,0.000588,0.926,0.397,0.895,125.681,3b9Cpi8jW9jNoyx72QbfRO,179467,3
0.679,0.802,-7.739,0.0406,0.236,2.33e-06,0.132,0.894,97.375,3p1JoOEhVkEnTaa4JzTMSk,439867,2
0.812,0.507,-8.825,0.0452,0.0399,0.0831,0.0671,0.729,114.832,4yrM5BVyJzy5Ed4GPO6e8j,347667,2
0.77,0.858,-7.086,0.0492,0.0106,0.685,0.0298,0.76,109.883,2H5nsVLjDwWsxfyajm0lVS,234587,3
0.869,0.503,-12.804,0.0479,0.0818,0.00837,0.187,0.914,112.664,2wYKNcoqKW4IEcllj42xz1,486187,2
0.718,0.644,-2.096,0.315,0.444,0.0,0.0884,0.778,113.283,2VbKpQWIMRelKmEy8rSCAf,406588,4
0.677,0.651,-3.277,0.378,0.271,0.0,0.11,0.822,169.99,2s8kT1fuBVjxept8bH68Sw,564706,4
0.682,0.523,-3.818,0.448,0.502,0.0,0.175,0.717,109.062,5eQfu0beIMEjYZGVj2paSF,367059,4
0.602,0.689,-5.443,0.488,0.143,0.0,0.12,0.825,173.947,3Ci8V9ys9v7TPYyNt5WWqg,486547,4
0.717,0.675,-4.451,0.0977,0.807,0.0,0.229,0.799,165.964,1a007rHiLXXU4B6cLhKPPj,323855,2
0.732,0.537,-2.839,0.336,0.631,0.0,0.168,0.765,113.251,2x5PLunXnI9Jk5waztIZw8,247952,4
0.813,0.65,-3.941,0.206,0.214,0.0,0.129,0.837,170.233,7vckppkV8YLJlw0UPOBM3m,208941,2
0.867,0.566,-2.582,0.155,0.617,0.0,0.0643,0.8,159.933,3zgcOEaYHWete1ZmX6aWKV,169861,2
0.581,0.384,-7.618,0.295,0.325,0.0,0.0953,0.149,199.884,2xebCnKCjYWBhJ4Ai8hO5E,643200,5
0.807,0.577,-2.645,0.106,0.593,0.000273,0.102,0.592,163.875,21UvsHOodaGlaM1QWzt4YZ,175610,2
0.686,0.613,-5.874,0.651,0.278,0.0,0.167,0.639,126.091,606Ps4kfMlkeZp0Zr6Xzrk,163200,4
0.654,0.309,-13.401,0.0567,0.435,0.0474,0.104,0.109,86.698,7LdYiTZzlxsPKi8kvNXeBS,542000,1
0.826,0.16,-15.076,0.483,0.725,2.11e-06,0.133,0.553,124.989,1OeI3e0dz9qX2dkaM8fxTY,179000,4
0.616,0.591,-4.298,0.318,0.284,0.0,0.0791,0.704,173.817,3fSxnkjdgPucRCskjmAlgx,300690,4
0.621,0.65,-4.035,0.589,0.119,0.0,0.176,0.642,121.559,7aiLJD8BtQyBoY8oDuranC,206557,4
0.682,0.663,-6.469,0.264,0.258,0.0,0.0942,0.528,76.212,7eZCP5YHeqVsIGaPp8y9ac,194211,4
0.756,0.667,-6.032,0.332,0.0603,0.0,0.0861,0.511,130.143,3lwjFAXPaDEeqVobh9VCrb,235714,4
0.661,0.612,-8.098,0.408,0.124,0.0,0.223,0.781,106.56,7LApfPx1r82PTbhMJsibfp,192706,4
0.75,0.664,-2.529,0.112,0.296,0.0,0.0944,0.892,56.271,0yDMhYTryvQoR634wDgQ1j,158118,2
0.489,0.575,-6.948,0.0489,0.242,0.0,0.282,0.248,129.537,1RaXsunkY17Q43HFvD7JLh,201600,5
0.606,0.535,-4.144,0.209,0.193,0.0,0.102,0.535,88.143,4RRLhnGJRuouaX8Qhtek8a,194667,4
0.58,0.596,-3.999,0.251,0.452,0.0,0.227,0.531,119.837,0UbpJ2jRYTSHRy61viIC61,318667,4
0.856,0.449,-2.89,0.0932,0.548,0.0,0.0979,0.927,81.987,5cTLH339LEHS7Y55cTQnOd,169756,2
0.621,0.503,-7.141,0.11,0.521,5.41e-06,0.0559,0.738,113.079,3IZA1IsJi4VPLxJy858rHn,259765,1
0.817,0.495,-8.079,0.0607,0.293,0.0,0.117,0.911,113.351,4MNhXiywluWH77AZvAxWzu,262588,2
0.591,0.62,-4.036,0.262,0.47,0.0,0.0894,0.546,199.808,1le82EhnM0ZIQ48SGaFJRF,240600,4
0.944,0.607,-4.008,0.0841,0.385,0.0,0.105,0.645,113.354,0jiDy1aEzi1j4DiMdI6gVT,231529,2
0.893,0.599,-0.997,0.107,0.386,0.0,0.072,0.379,119.874,4ZZXEPPz8WVA7q5MOevMtL,411000,2
0.746,0.623,-6.036,0.0835,0.13,0.0,0.114,0.864,147.099,0Bl8lSsNsJ6fx2cAqJ0vVC,313469,2
0.789,0.536,-4.252,0.126,0.381,0.0,0.0747,0.733,163.852,3i07qx4CchqLePCkP9WHzE,377561,2
0.646,0.418,-7.623,0.115,0.419,0.0,0.0917,0.469,120.035,21qr9r2k060GfhIfSIPHc6,227997,1
0.602,0.389,-8.774,0.617,0.176,0.0,0.109,0.879,170.024,7fiZYdnWf2HOrFCZbX0yEz,220235,4
0.585,0.6,-7.008,0.436,0.117,0.0,0.0504,0.617,160.635,1OZ4uv7OAP24Ix6j3vojLt,157500,4
0.732,0.537,-2.839,0.336,0.631,0.0,0.168,0.765,113.251,2x5PLunXnI9Jk5waztIZw8,247952,4
0.523,0.503,-6.881,0.109,0.648,0.0,0.334,0.849,130.91,3GlfVkqT66eHtYI0jICo6u,194313,1
0.669,0.472,-8.287,0.0394,0.638,0.0,0.273,0.474,114.878,7vu1vGSNfA8pdjrkMps1V7,154005,1
0.795,0.34,-13.235,0.397,0.131,0.0,0.0939,0.403,106.1,6OeBK3dJroqoXOHZLitRpW,184025,4
0.641,0.653,-4.57,0.329,0.57,0.0,0.198,0.933,87.201,0I3wALFTuZBvMuZbmHvG45,544000,4
0.437,0.798,-3.928,0.0792,0.603,0.0,0.552,0.706,157.828,5r9CZJMoMmxio2AnJdxuDS,521088,0
0.425,0.762,-6.516,0.0537,0.563,0.0,0.498,0.778,89.911,4GWgaw7peXW3NW0RDMG8xZ,393201,0
0.758,0.681,-3.688,0.2,0.415,2.55e-06,0.111,0.424,170.001,1GHoGd1MAGIpy7rbmcNZPo,180706,4
0.672,0.34,-13.758,0.372,0.362,0.0,0.0967,0.319,139.955,2bkkpu275WfxZxAfD0AAYL,173143,4
0.672,0.767,-7.073,0.0705,0.36,0.0,0.091,0.725,94.897,3iZEhKaTMWl2W9IPh8mITL,151579,2
0.803,0.637,-3.771,0.371,0.48,0.0,0.174,0.675,113.679,6EGggOwL4l8oHucPZTQbwg,175059,4
0.592,0.38,-4.272,0.397,0.206,1.4e-06,0.0824,0.724,169.804,50WQBWv0LsSWgobvSljy5m,423529,4
0.805,0.595,-5.227,0.0828,0.43,0.0,0.172,0.482,129.541,6Pqd376AVMIyRFHfQAncFP,183093,2
0.917,0.668,-2.889,0.138,0.71,0.0,0.0689,0.775,113.347,52iyuDZKt7PoR9TdutXr7c,276706,2
0.765,0.69,-3.587,0.145,0.169,1.6e-05,0.0736,0.767,170.088,1QF1MnALzVPKBjRMZ60NYM,166941,2
0.532,0.551,-8.961,0.401,0.0908,0.0,0.59,0.787,58.814,0LGGo9eY1aJX6tqgxa87kd,180172,4
0.728,0.366,-13.274,0.407,0.475,0.0,0.105,0.715,106.405,4i9WKFDJP0MSl5moMbHUfm,171000,4
0.905,0.23,-13.821,0.71,0.502,0.0,0.0702,0.773,91.98,3iGRHR2keH35e9WoxOWmZu,251000,4
0.583,0.671,-4.036,0.374,0.298,0.0,0.173,0.905,77.752,6nOifXpg2iL2WAHkZamsei,306667,4
0.693,0.707,-6.132,0.123,0.0757,0.0,0.105,0.699,152.96,0BefNxXD09wJy0pkerQQik,269804,2
0.66,0.388,-10.104,0.296,0.611,0.0,0.243,0.311,90.009,3l5VjEAeUTqrlD50iEo8Yn,142470,4
0.581,0.623,-1.203,0.0632,0.167,0.0,0.098,0.312,93.852,33rW1R255LIt4FrZso6rSm,393830,5
0.678,0.676,-6.564,0.625,0.112,0.0,0.0921,0.722,113.277,3Tvscdol4rMQGRLRc4SDPw,220235,4
0.694,0.46,-8.402,0.0699,0.358,0.0,0.089,0.162,141.917,6adqtz7Gy38l5RZ48T2wJZ,234084,1
0.531,0.464,-9.882,0.346,0.814,1.57e-06,0.133,0.643,170.085,04vzhKfl5HtPEgrdZJCZ7L,124238,4
0.796,0.683,-2.856,0.0977,0.101,0.0,0.253,0.786,120.364,1ehmgbp5yfpUmWsWStHbux,506222,2
0.683,0.696,-4.284,0.112,0.197,0.0,0.701,0.921,169.895,0GKdVPdvGhAZb5gmRx6SQb,170876,0
0.674,0.596,-4.086,0.116,0.727,0.0,0.156,0.818,89.83,4byZX8quakgDjZjercKJ0q,193333,2
0.634,0.443,-8.663,0.369,0.229,0.0,0.176,0.697,169.86,7D7tcbLidQ7K0h2jtfhoM8,321882,4
0.714,0.414,-3.051,0.643,0.0855,0.0,0.0955,0.324,113.13,3Stnvsi68LS2BqAvpPgnjU,299304,4
0.679,0.471,-10.427,0.206,0.11,0.0,0.0709,0.72,79.748,4CvoPPB7Rcf600XgehVs37,267000,4
0.505,0.529,-5.84,0.184,0.556,0.0,0.11,0.31,174.322,3ZtHHGpAPSWC7Gnios4lmK,133333,5
0.639,0.487,-8.664,0.527,0.475,0.0,0.117,0.449,113.949,4DpLTY0CNcCgwQaVoDH2En,306700,4
0.631,0.441,-11.2,0.647,0.217,0.0,0.0671,0.88,170.256,5TeMdNtcbqoFcfak9OjGxz,254118,4
0.652,0.568,-6.056,0.248,0.604,0.0,0.0735,0.541,50.864,6zuuJAKAM1J0og75mQtHLk,184000,4
0.94,0.878,-0.974,0.383,0.145,0.148,0.075,0.657,130.037,37V7wGcElLeeqT49Hq81Qk,131077,4
0.799,0.488,-9.42,0.0883,0.179,0.0,0.0758,0.699,90.079,5vT597y9XW27TDo43Sx5SP,161333,2
0.637,0.725,-3.998,0.118,0.318,0.0,0.144,0.355,119.678,1OfwTYZQrsImsfnhHWrJr1,214500,5
0.739,0.626,-7.437,0.107,0.312,0.0,0.141,0.931,159.83,3WvT9dKQGcCw3INZZCtfFT,303000,2
0.909,0.367,-9.72,0.487,0.437,0.0,0.216,0.844,123.874,6LxId1lmgn81aO0kmpfMIT,163500,4
0.875,0.421,-3.098,0.13,0.267,0.0,0.079,0.692,113.267,0u2zCx7hFrrVN2513zFCZq,344538,2
0.841,0.424,-7.413,0.317,0.127,0.0,0.125,0.834,113.472,1Hr0rfY2ZxxmSgZJwQEAhm,152471,4
0.554,0.418,-4.654,0.357,0.636,0.0,0.0911,0.598,113.225,4tr1iblR7CglyVmsKhuhvL,304953,4
0.712,0.451,-9.36,0.5,0.427,0.0,0.109,0.347,119.958,7uSosi3BdhnO2h6eBDN06r,208000,4
0.809,0.611,-2.777,0.109,0.684,0.0,0.0694,0.815,163.996,0Sx5UZn7jHCNYypi6IDGGg,386342,2
0.87,0.428,-5.664,0.465,0.719,0.0,0.119,0.71,113.444,2gZ98ktwgWyOyEScV4WnKN,256941,4
0.554,0.418,-4.654,0.357,0.636,0.0,0.0911,0.598,113.225,4tr1iblR7CglyVmsKhuhvL,304953,4
0.612,0.55,-8.447,0.366,0.199,0.0,0.16,0.421,84.833,522JNK97AaLL60dfJNYoNg,202905,4
0.753,0.537,-9.492,0.15,0.494,0.0,0.211,0.558,113.042,6uUI4gYEydednJAFNiQX9i,197578,1
0.639,0.487,-8.664,0.527,0.475,0.0,0.117,0.449,113.949,4DpLTY0CNcCgwQaVoDH2En,306700,4
0.578,0.522,-7.248,0.408,0.511,0.0,0.11,0.8,51.686,1GW04HMyNKpi2XARL7eyVi,398049,4
0.649,0.563,-5.606,0.147,0.57,0.0,0.103,0.578,112.369,6o1FVTYG4U74SQN5i5M53Q,217412,1
0.809,0.514,-3.382,0.386,0.517,0.00209,0.057,0.631,86.489,7sWLAu0uKreBFc9CyfuzW1,121891,4
0.777,0.516,-6.785,0.377,0.0893,1.59e-05,0.329,0.67,114.18,6LpEuNjEwahUg1R2tYcuzw,468837,4
0.762,0.714,-2.436,0.219,0.146,0.0,0.0415,0.558,112.985,3LwdDMldO8zXz5jgVTQbvR,250588,2
0.713,0.516,-4.908,0.0418,0.317,0.0,0.109,0.567,120.754,70YdsquFdtY1FQ7TlQqkHL,206281,2
0.931,0.568,-2.6,0.252,0.479,0.0,0.0759,0.863,131.916,3gws5jf2l6PC3PZZMVPxmn,207273,4
0.689,0.535,-8.537,0.357,0.314,0.0,0.0847,0.569,120.105,5fstoJBdyj9Yvhe4W5hmEP,576702,4
0.742,0.538,-7.942,0.134,0.305,0.0,0.0759,0.813,116.14,5NpfSMF3YRpCF4jL7CcbaX,199692,2
0.741,0.363,-12.057,0.84,0.271,0.0,0.174,0.493,177.738,6OR3T0bZS4FGUSCRg0EJs4,126500,4
0.705,0.537,-5.089,0.397,0.222,0.0,0.0979,0.61,114.683,0GsvMQftDrIOszte4jP5XK,647040,4
0.667,0.661,-1.958,0.391,0.638,0.0,0.0538,0.884,151.775,2uytykBrV2v4y7QagHcOI3,492632,4
0.783,0.331,-8.854,0.185,0.385,1.2e-06,0.114,0.886,171.903,4ERJKSYpoJMATfBqGmsaTY,262326,4
0.685,0.822,-4.362,0.0787,0.274,0.0,0.11,0.55,119.989,6mSEHOVOE00hnkXTVrXq7A,476000,5
0.632,0.587,-5.034,0.207,0.334,0.0,0.206,0.74,119.321,60dh2vCT7BRAFjOHPPh8T9,133333,4
0.701,0.465,-5.052,0.206,0.203,0.0,0.14,0.682,163.967,2s3dY3IUmgYwS5mcKhKuc4,468293,5
0.817,0.584,-2.344,0.198,0.0176,0.0,0.328,0.885,170.002,6EXXuo4HfmgjzvoPdKgNqs,288000,2
0.724,0.374,-13.784,0.142,0.149,0.0,0.31,0.83,159.983,3DQB2U5mrevogzSTMJjwHX,228000,2
0.839,0.655,-5.757,0.255,0.469,0.0,0.0632,0.522,119.827,7hqoLCS3rhWYoWUBOgakaU,118000,4
0.829,0.342,-9.825,0.534,0.478,0.0,0.179,0.384,130.964,2hu1nbvST1AFS7BNqjLK0W,206069,4
0.737,0.484,-7.767,0.309,0.331,0.0,0.191,0.826,113.757,0Pjd5h1ZOSyhSwZrDeCIXg,338824,4
0.724,0.588,-4.986,0.0636,0.382,1.17e-06,0.153,0.658,81.994,4CoD1NSIkdf60iLN0YtCO1,165366,2
0.529,0.398,-12.391,0.527,0.354,0.0,0.0676,0.733,82.314,7w6wB7FoJfLiqCqPatPE7N,200000,4
0.601,0.641,-0.18,0.195,0.123,0.0,0.144,0.546,112.105,3exrP8BsX7hx42k5WfLvQ6,350824,5
0.763,0.608,-7.025,0.219,0.427,0.0,0.238,0.821,92.285,4397RDLoagnE4Pkdwn6M77,228324,4
0.591,0.676,-4.59,0.208,0.303,0.0,0.219,0.631,88.363,4xnNJLKvpSw2fYBuoFqKx4,202667,2
0.604,0.837,-0.748,0.263,0.456,0.0,0.107,0.878,113.27,7nrczNjVaVfgZTM2G4dyuC,276706,4
0.774,0.674,-0.979,0.111,0.522,0.0,0.0967,0.763,176.017,0m2lsuKeOfZwulUmLiMl10,447273,2
0.832,0.473,-1.307,0.19,0.556,0.0,0.116,0.707,82.064,763hp5LccmT6CrpsnA57zc,134634,2
0.682,0.662,-4.548,0.42,0.155,0.0,0.202,0.738,106.521,7bhKKaXvyMiK78I4V6G6ed,266824,4
0.632,0.739,-6.267,0.0513,0.425,0.0,0.318,0.937,160.002,50SMqGjBxuN3CXlifTbmAB,185064,2
0.725,0.675,-5.585,0.0724,0.244,0.0,0.118,0.287,140.042,62fp0S6M5cWhghis8kUUXr,164571,5
0.567,0.742,-3.358,0.344,0.499,0.0,0.0652,0.822,169.933,1cfh0N7ZXw7ePVmhHqNc3F,344471,4
0.598,0.273,-13.975,0.505,0.238,0.0,0.164,0.581,98.465,5VXWbvVZi2eCx6SSN4fZTU,156586,4
0.716,0.528,-5.464,0.363,0.603,0.0,0.0641,0.676,81.209,6auVxS1LlJEDdjE2Khc4W2,126000,4
0.57,0.52,-4.885,0.366,0.361,0.0,0.13,0.64,156.856,1bAX5F8mAbyD7Jauj3tm2b,273418,4
0.736,0.638,-7.602,0.203,0.642,0.0,0.259,0.539,129.97,3e5p0houMfxSrRDydWpLu5,196919,4
0.859,0.561,-3.519,0.114,0.472,0.0,0.111,0.681,112.594,5mJFh4iRzgmWuEVPG8257V,146824,2
0.631,0.474,-5.616,0.542,0.357,0.0,0.096,0.469,83.683,1jPp4RDvYfef5fcRrmzhJY,355200,4
0.704,0.52,-0.603,0.392,0.488,0.0,0.0847,0.843,106.791,3kv8EHM2GCfPUQh2gxj6uP,375750,4
0.585,0.662,-4.235,0.351,0.385,0.0,0.0966,0.533,169.239,2orGm2E68ODFYOURjaES62,225882,4
0.719,0.452,-5.237,0.729,0.597,0.0,0.0825,0.729,119.364,5gKj4kvEU63pGvXPRZrFXD,352000,4
0.784,0.707,-6.397,0.0482,0.373,0.0,0.111,0.642,90.026,7cnY7P3GHF0ENi838etSAo,543333,2
0.788,0.633,-3.164,0.305,0.673,0.0,0.0818,0.611,113.324,1W7XMb2ijjwaCpKgQ5pqiC,451765,4
0.683,0.429,-6.319,0.435,0.72,0.0,0.12,0.416,109.957,0dyr2vWp1BXPAGRepsCnJQ,744727,4
0.627,0.63,-4.71,0.343,0.301,0.0,0.0536,0.834,113.207,5pbSIKYuEg6C4PybpiJHzk,225882,4
0.845,0.45,-7.792,0.285,0.254,0.0,0.151,0.663,116.93,790DKmkXxKnvGeUb1BMGnI,170823,4
0.686,0.46,-6.7,0.491,0.563,0.0,0.0599,0.674,107.495,2QfGmakmJijEUJGlV2951f,306000,4
0.806,0.595,-3.628,0.575,0.679,0.0,0.083,0.645,113.11,47OSM2U3bRS1cFDc26TpKw,350118,4
0.906,0.656,-1.876,0.283,0.359,0.0,0.0517,0.861,129.99,2BY1ZWSgHZHzJTQO4NcU1T,206769,4
0.937,0.46,-4.458,0.234,0.0645,0.0,0.149,0.547,119.978,3TlhjnXYhY8Vts9aphf6ct,716000,4
0.646,0.633,-6.157,0.306,0.254,0.0,0.611,0.628,119.718,2nFGwiNKfXZ6dKzp4fi6WZ,267333,0
0.747,0.237,-6.681,0.492,0.0583,0.0,0.556,0.477,119.054,3MCVvyB0VJ06E0xqlN1aKb,132135,4
0.676,0.422,-3.274,0.229,0.148,3.24e-06,0.112,0.678,124.473,3wZ7eQf48kaqlQMdumriZX,656004,5
